,Type,PRECIPITATION_MA,TEMPERATURE_MA
118451,4,9.16,48.7
118452,4,4.89,75.5
118453,4,10.02,45.5
118454,4,3.52,78.3
118455,4,7.16,74.7
118456,4,6.17,43.4
118457,4,4.89,45.6
118458,4,3.89,77.7
118459,4,1.54,77.4
118460,4,12.36,53.0
118461,4,7.58,46.2
118462,4,7.31,76.2
118463,4,6.4,43.3
118464,4,3.73,76.3
118465,4,3.6,75.6
118466,4,6.42,48.0
118473,4,7.01,44.9
118474,4,4.61,79.5
118491,4,4.97,53.0
118492,4,7.34,75.1
118493,4,4.03,75.3
118494,4,4.66,42.2
118495,4,7.51,48.7
118496,4,3.3,76.3
118497,4,9.62,45.7
118498,4,5.5,77.9
118499,4,4.57,42.9
118500,4,7.12,74.5
118501,4,3.58,78.6
118502,4,4.94,45.5
118503,4,2.42,77.8
118504,4,12.57,53.8
118505,4,6.73,76.3
118506,4,5.52,45.6
118507,4,6.58,43.6
118508,4,3.62,76.2
118509,4,2.51,76.0
118510,4,6.25,48.0
118517,4,4.21,79.2
118518,4,5.85,45.4
118535,1,5.17,54.8
118536,1,9.97,75.5
118537,1,4.82,43.7
118538,1,3.96,75.6
118539,1,6.72,49.4
118540,1,4.89,76.8
118541,1,9.98,46.8
118542,1,4.74,78.4
118543,1,4.15,44.9
118544,1,10.04,75.2
118545,1,2.62,79.0
118546,1,3.08,47.6
118547,1,11.01,55.3
118548,1,2.51,78.6
118549,1,5.85,77.4
118550,1,7.13,47.2
118551,1,6.54,77.0
118552,1,9.44,45.4
118553,1,2.72,76.4
118554,1,6.71,49.6
118561,1,4.39,80.4
118562,1,5.36,47.8
118579,4,5.09,54.9
118580,4,9.6,75.8
118581,4,4.39,75.8
118582,4,3.36,43.6
118583,4,5.73,77.2
118584,4,5.57,49.6
118585,4,4.04,78.8
118586,4,9.46,47.3
118587,4,11.46,75.2
118588,4,3.77,45.3
118589,4,2.19,78.9
118590,4,2.94,48.2
118591,4,10.12,55.6
118592,4,3.45,78.2
118593,4,6.46,77.5
118594,4,7.46,48.0
118595,4,10.07,46.3
118596,4,7.24,77.2
118597,4,2.16,76.2
118598,4,7.47,49.9
118605,4,4.33,80.4
118606,4,4.43,48.1
118623,2,9.09,79.9
118624,2,2.25,63.3
118625,2,3.45,53.4
118626,2,3.82,79.8
118627,2,8.78,82.0
118628,2,4.66,59.4
118629,2,11.91,57.4
118630,2,4.48,81.3
118631,2,2.13,56.1
118632,2,15.34,78.4
118633,2,5.65,80.9
118634,2,4.32,60.7
118635,2,4.3,64.7
118636,2,7.06,81.5
118637,2,4.08,80.3
118638,2,5.32,57.6
118639,2,4.97,80.6
118640,2,5.04,59.0
118641,2,3.29,57.1
118642,2,14.23,78.6
118649,2,3.74,57.2
118650,2,2.66,82.8
118667,2,0.91,68.9
118668,2,7.0,81.4
118669,2,2.48,60.4
118670,2,7.65,81.3
118671,2,3.02,67.0
118672,2,8.56,82.4
118673,2,2.99,64.9
118674,2,8.98,81.6
118675,2,1.17,65.8
118676,2,10.91,81.8
118677,2,8.17,82.1
118678,2,0.75,70.3
118679,2,8.97,81.9
118680,2,2.41,73.3
118681,2,0.7,64.4
118682,2,7.1,80.0
118683,2,12.69,81.8
118684,2,0.37,69.8
118685,2,2.63,65.0
118686,2,8.91,79.5
118693,2,0.42,65.8
118694,2,6.46,81.0
118711,7,9.38,82.2
118712,7,0.85,69.3
118713,7,2.51,59.8
118714,7,7.07,82.5
118715,7,10.0,83.3
118716,7,3.58,66.5
118717,7,6.55,82.4
118718,7,7.87,64.0
118719,7,11.81,81.0
118720,7,0.89,65.0
118721,7,10.11,82.2
118722,7,0.49,68.3
118723,7,0.81,72.1
118724,7,5.99,82.2
118725,7,4.85,81.3
118726,7,1.41,63.9
118727,7,0.9,67.4
118728,7,13.07,81.5
118729,7,16.55,79.9
118730,7,2.27,64.5
118737,7,4.41,81.9
118738,7,0.38,65.3
118755,11,1.75,62.0
118756,11,6.67,79.8
118757,11,6.4,79.5
118758,11,3.13,50.9
118759,11,3.36,57.4
118760,11,4.73,81.2
118761,11,5.97,81.2
118762,11,14.42,55.8
118763,11,2.29,55.1
118764,11,10.61,78.0
118765,11,4.95,59.5
118766,11,7.58,81.7
118767,11,4.21,64.2
118768,11,5.43,81.2
118769,11,8.2,56.7
118770,11,3.52,80.6
118771,11,6.24,80.9
118772,11,4.47,58.3
118773,11,10.39,77.8
118774,11,3.51,56.2
118781,11,3.47,83.6
118782,11,3.68,56.2
118799,14,8.92,81.5
118800,14,1.05,73.0
118801,14,1.8,67.4
118802,14,6.8,83.0
118803,14,9.86,83.8
118804,14,4.58,71.9
118805,14,6.77,82.6
118806,14,1.4,71.0
118807,14,11.93,82.5
118808,14,0.7,69.6
118809,14,2.1,75.3
118810,14,7.59,83.4
118811,14,7.5,77.2
118812,14,5.19,82.7
118813,14,1.22,69.7
118814,14,9.36,80.9
118815,14,2.56,74.2
118816,14,6.4,82.4
118817,14,9.25,81.4
118818,14,0.83,70.4
118825,14,0.69,71.0
118826,14,5.09,82.2
118843,8,7.46,81.8
118844,8,1.62,68.8
118845,8,8.38,81.5
118846,8,1.43,60.0
118847,8,7.77,82.7
118848,8,4.99,66.8
118849,8,9.61,81.8
118850,8,4.19,64.1
118851,8,0.7,65.1
118852,8,11.36,81.2
118853,8,8.57,82.4
118854,8,1.01,69.3
118855,8,1.71,73.1
118856,8,9.19,82.1
118857,8,7.02,80.7
118858,8,1.33,64.7
118859,8,9.88,81.2
118860,8,0.95,68.2
118861,8,10.77,79.3
118862,8,1.76,65.0
118869,8,1.47,65.9
118870,8,5.57,81.7
118887,2,10.08,81.9
118888,2,0.92,68.2
118889,2,1.96,58.6
118890,2,7.58,81.9
118891,2,11.32,82.7
118892,2,4.05,65.4
118893,2,8.94,62.9
118894,2,5.71,81.7
118895,2,10.34,80.5
118896,2,1.0,63.7
118897,2,0.25,66.8
118898,2,7.54,81.8
118899,2,0.46,71.0
118900,2,5.01,81.9
118901,2,5.34,80.8
118902,2,2.25,62.9
118903,2,12.4,81.3
118904,2,0.7,66.0
118905,2,2.03,63.1
118906,2,20.21,79.1
118913,2,4.49,81.2
118914,2,0.3,64.0
118931,2,1.08,69.2
118932,2,7.12,82.0
118933,2,2.33,59.5
118934,2,7.89,82.0
118935,2,3.48,66.5
118936,2,10.11,83.1
118937,2,7.25,82.1
118938,2,6.25,63.6
118939,2,12.88,81.3
118940,2,0.83,65.0
118941,2,8.97,82.5
118942,2,0.81,68.9
118943,2,1.52,72.9
118944,2,9.94,82.5
118945,2,1.24,64.1
118946,2,7.52,81.2
118947,2,11.26,81.4
118948,2,0.67,68.0
118949,2,14.05,79.5
118950,2,2.03,64.8
118957,2,5.72,81.9
118958,2,0.49,65.0
118975,1,7.84,80.7
118976,1,2.6,65.4
118977,1,2.03,56.1
118978,1,9.42,79.2
118979,1,5.1,63.5
118980,1,6.42,82.3
118981,1,6.11,81.2
118982,1,7.75,60.5
118983,1,1.62,60.2
118984,1,13.09,79.2
118985,1,2.04,63.4
118986,1,5.64,81.9
118987,1,5.56,81.7
118988,1,1.08,68.3
118989,1,2.18,60.1
118990,1,4.73,79.5
118991,1,3.35,62.3
118992,1,5.56,80.3
118993,1,17.47,78.8
118994,1,4.01,59.7
119001,1,4.27,81.0
119002,1,3.35,61.2
119019,2,1.61,68.9
119020,2,7.61,81.4
119021,2,1.38,62.6
119022,2,11.68,81.2
119023,2,5.59,68.6
119024,2,6.02,83.0
119025,2,5.73,81.4
119026,2,1.8,66.8
119027,2,1.57,66.9
119028,2,8.85,81.9
119029,2,5.98,81.6
119030,2,1.25,71.2
119031,2,3.93,81.2
119032,2,5.4,73.7
119033,2,7.69,79.4
119034,2,1.69,65.1
119035,2,5.99,80.8
119036,2,2.87,70.1
119037,2,5.68,79.8
119038,2,3.13,66.4
119045,2,3.49,68.7
119046,2,4.04,80.8
119063,1,1.79,62.5
119064,1,7.08,80.2
119065,1,6.42,79.9
119066,1,3.05,51.8
119067,1,3.45,58.1
119068,1,5.93,81.5
119069,1,13.31,56.6
119070,1,5.69,81.6
119071,1,1.97,56.5
119072,1,11.69,78.7
119073,1,7.04,81.9
119074,1,4.04,60.2
119075,1,5.77,81.5
119076,1,4.1,64.8
119077,1,7.26,57.2
119078,1,3.77,80.8
119079,1,4.56,59.0
119080,1,5.71,81.2
119081,1,11.95,78.3
119082,1,3.05,56.6
119089,1,3.32,83.7
119090,1,3.78,56.8
119107,2,2.48,61.3
119108,2,8.77,79.9
119109,2,3.26,51.3
119110,2,6.76,80.0
119111,2,6.47,81.7
119112,2,6.31,56.7
119113,2,3.57,80.9
119114,2,11.3,55.0
119115,2,14.9,77.7
119116,2,2.66,53.3
119117,2,4.64,80.5
119118,2,9.82,57.7
119119,2,8.99,62.0
119120,2,5.69,80.6
119121,2,4.3,79.8
119122,2,5.35,55.4
119123,2,6.45,54.9
119124,2,8.62,80.2
119125,2,6.82,78.7
119126,2,4.34,55.0
119133,2,4.35,83.1
119134,2,4.11,55.0
119151,4,3.45,38.1
119152,4,4.28,72.4
119153,4,2.97,71.5
119154,4,1.15,32.4
119155,4,3.91,69.6
119156,4,3.02,34.3
119157,4,2.2,33.7
119158,4,6.76,71.9
119159,4,4.81,70.6
119160,4,1.03,27.3
119161,4,1.7,28.1
119162,4,3.9,71.4
119163,4,4.71,41.3
119164,4,13.32,69.0
119165,4,1.86,33.6
119166,4,5.83,71.6
119167,4,4.34,70.0
119168,4,3.36,28.3
119169,4,2.69,36.9
119170,4,1.27,72.0
119177,4,3.18,71.0
119178,4,4.27,35.5
119195,10,7.81,72.6
119196,10,4.82,42.2
119197,10,1.35,34.6
119198,10,2.73,72.3
119199,10,4.06,38.2
119200,10,8.02,70.3
119201,10,7.85,74.0
119202,10,4.29,37.5
119203,10,5.81,71.2
119204,10,1.57,31.9
119205,10,2.97,73.9
119206,10,2.61,32.2
119207,10,7.96,72.2
119208,10,5.14,44.0
119209,10,3.57,35.9
119210,10,5.35,73.0
119211,10,5.63,32.0
119212,10,4.52,71.5
119213,10,4.09,39.7
119214,10,0.63,71.7
119221,10,5.92,72.9
119222,10,5.56,38.0
119239,10,6.01,72.6
119240,10,2.67,37.9
119241,10,3.93,72.1
119242,10,1.66,31.3
119243,10,3.94,69.3
119244,10,2.08,33.4
119245,10,6.33,72.7
119246,10,2.82,32.7
119247,10,5.27,71.2
119248,10,0.8,26.8
119249,10,4.0,72.2
119250,10,1.49,27.0
119251,10,10.86,69.9
119252,10,6.44,40.0
119253,10,7.54,72.0
119254,10,1.69,32.4
119255,10,5.77,70.2
119256,10,2.23,25.6
119257,10,2.47,71.4
119258,10,2.3,36.6
119265,10,3.18,34.7
119266,10,5.7,71.7
119283,2,4.24,41.6
119284,2,7.66,72.2
119285,2,1.68,34.1
119286,2,2.1,71.8
119287,2,3.86,37.4
119288,2,8.12,69.7
119289,2,6.71,73.9
119290,2,3.99,36.7
119291,2,1.42,31.2
119292,2,4.34,70.5
119293,2,3.26,73.3
119294,2,2.39,31.2
119295,2,8.31,71.3
119296,2,5.51,43.2
119297,2,3.89,35.2
119298,2,4.8,72.5
119299,2,5.29,71.0
119300,2,6.18,30.9
119301,2,0.41,71.0
119302,2,3.96,39.2
119309,2,5.77,72.0
119310,2,5.48,37.3
119327,10,5.02,72.0
119328,10,3.41,38.1
119329,10,2.75,71.4
119330,10,2.2,31.9
119331,10,3.15,69.3
119332,10,2.59,34.0
119333,10,2.01,33.5
119334,10,6.49,72.7
119335,10,0.96,27.9
119336,10,5.78,70.9
119337,10,2.13,27.7
119338,10,4.16,71.7
119339,10,11.64,69.7
119340,10,5.46,41.1
119341,10,4.41,72.5
119342,10,1.5,33.7
119343,10,5.9,70.4
119344,10,2.99,26.7
119345,10,2.58,36.7
119346,10,1.6,71.0
119353,10,3.95,34.8
119354,10,4.95,71.9
119371,5,8.11,71.8
119372,5,3.08,36.2
119373,5,2.52,71.0
119374,5,1.91,31.5
119375,5,5.05,67.8
119376,5,2.63,33.9
119377,5,4.36,70.6
119378,5,2.11,32.5
119379,5,2.3,69.9
119380,5,0.91,25.8
119381,5,1.78,25.6
119382,5,4.28,70.0
119383,5,5.03,39.6
119384,5,5.52,68.4
119385,5,5.9,71.0
119386,5,1.71,32.2
119387,5,2.6,25.4
119388,5,6.07,68.8
119389,5,2.97,35.4
119390,5,1.15,70.4
119397,5,3.13,69.8
119398,5,2.93,34.2
119415,4,5.53,53.0
119416,4,9.58,74.0
119417,4,3.61,74.2
119418,4,3.7,43.5
119419,4,5.54,48.6
119420,4,6.19,75.2
119421,4,10.88,46.2
119422,4,6.94,77.2
119423,4,7.69,74.3
119424,4,3.29,44.6
119425,4,3.13,47.0
119426,4,1.76,77.6
119427,4,11.61,57.0
119428,4,2.89,76.9
119429,4,6.61,47.2
119430,4,5.66,75.7
119431,4,5.4,75.2
119432,4,10.72,45.5
119433,4,6.66,48.8
119434,4,2.36,73.9
119441,4,4.71,47.7
119442,4,3.99,78.4
119459,6,6.55,78.8
119460,6,2.96,59.1
119461,6,4.74,78.5
119462,6,2.79,48.8
119463,6,3.79,81.1
119464,6,6.6,53.9
119465,6,9.15,52.1
119466,6,3.89,79.8
119467,6,3.87,50.7
119468,6,12.84,76.7
119469,6,8.98,54.1
119470,6,3.36,80.0
119471,6,2.91,80.1
119472,6,15.31,59.3
119473,6,4.2,79.1
119474,6,5.19,53.2
119475,6,6.82,52.4
119476,6,8.73,79.1
119477,6,5.54,77.4
119478,6,5.38,53.2
119485,6,4.79,52.5
119486,6,4.13,83.0
119503,3,8.65,79.5
119504,3,3.56,61.2
119505,3,4.57,79.0
119506,3,3.56,49.6
119507,3,3.12,80.2
119508,3,6.12,55.2
119509,3,6.14,79.7
119510,3,8.71,52.9
119511,3,3.62,50.0
119512,3,13.14,76.4
119513,3,6.01,54.4
119514,3,4.67,79.4
119515,3,12.89,59.2
119516,3,3.74,79.2
119517,3,7.33,53.6
119518,3,4.04,78.9
119519,3,6.58,79.0
119520,3,7.92,51.0
119521,3,6.32,53.3
119522,3,6.45,77.3
119529,3,3.89,82.4
119530,3,4.77,52.3
119547,4,7.54,79.3
119548,4,2.81,60.0
119549,4,5.09,78.8
119550,4,3.11,49.2
119551,4,3.99,80.6
119552,4,6.11,54.7
119553,4,10.31,52.7
119554,4,4.64,79.9
119555,4,14.71,76.7
119556,4,3.39,50.6
119557,4,4.38,79.8
119558,4,8.21,54.7
119559,4,14.13,59.4
119560,4,3.16,79.8
119561,4,6.53,53.0
119562,4,4.01,79.2
119563,4,6.62,52.0
119564,4,10.26,79.3
119565,4,7.31,77.6
119566,4,5.75,53.2
119573,4,4.41,52.6
119574,4,3.86,82.7
119591,1,5.01,57.0
119592,1,7.64,78.0
119593,1,3.03,46.7
119594,1,5.04,77.8
119595,1,6.42,51.6
119596,1,5.41,78.9
119597,1,11.12,49.3
119598,1,3.28,80.0
119599,1,3.88,47.1
119600,1,11.53,76.7
119601,1,4.84,51.2
119602,1,4.59,80.3
119603,1,3.75,79.8
119604,1,13.0,57.5
119605,1,5.36,78.9
119606,1,5.63,50.7
119607,1,7.42,78.4
119608,1,9.38,48.7
119609,1,3.21,76.4
119610,1,7.35,50.6
119617,1,3.02,82.0
119618,1,4.61,49.6
119635,4,10.33,75.1
119636,4,5.53,53.5
119637,4,3.43,75.4
119638,4,4.51,43.4
119639,4,7.37,49.4
119640,4,4.53,76.1
119641,4,10.37,46.2
119642,4,4.53,77.9
119643,4,4.09,45.1
119644,4,7.91,75.1
119645,4,3.86,46.4
119646,4,2.9,79.1
119647,4,2.89,78.9
119648,4,12.36,54.9
119649,4,6.1,47.2
119650,4,5.52,77.1
119651,4,5.99,77.2
119652,4,9.37,44.6
119653,4,2.67,77.0
119654,4,6.68,49.4
119661,4,6.24,47.7
119662,4,4.79,79.8
119679,4,7.02,79.3
119680,4,2.92,59.6
119681,4,4.93,79.2
119682,4,3.25,49.4
119683,4,2.66,81.6
119684,4,7.19,55.3
119685,4,10.73,53.5
119686,4,3.45,80.6
119687,4,11.33,77.4
119688,4,3.27,51.8
119689,4,3.45,80.5
119690,4,12.03,55.8
119691,4,11.31,60.3
119692,4,4.5,80.6
119693,4,3.75,79.8
119694,4,6.34,53.9
119695,4,7.74,53.5
119696,4,8.39,79.7
119697,4,6.93,78.1
119698,4,5.14,53.7
119705,4,4.36,83.6
119706,4,4.51,53.2
119723,3,3.68,60.1
119724,3,7.2,79.5
119725,3,4.55,49.3
119726,3,3.25,79.4
119727,3,3.45,82.0
119728,3,7.23,56.0
119729,3,12.76,53.9
119730,3,4.61,80.8
119731,3,3.03,52.7
119732,3,11.55,77.6
119733,3,3.48,80.6
119734,3,10.44,56.8
119735,3,10.45,61.2
119736,3,4.77,81.1
119737,3,3.2,80.2
119738,3,5.96,54.6
119739,3,6.44,79.6
119740,3,7.13,54.5
119741,3,5.61,78.2
119742,3,4.04,54.7
119749,3,2.76,83.5
119750,3,4.25,53.7
119767,4,6.83,75.4
119768,4,5.09,53.3
119769,4,5.2,75.2
119770,4,5.34,42.2
119771,4,4.12,75.4
119772,4,6.34,48.0
119773,4,4.16,77.6
119774,4,7.86,44.8
119775,4,3.54,74.2
119776,4,5.71,41.1
119777,4,4.15,77.9
119778,4,5.55,44.0
119779,4,2.77,77.5
119780,4,9.21,52.4
119781,4,6.0,44.8
119782,4,7.21,75.9
119783,4,6.06,42.0
119784,4,4.12,75.8
119785,4,1.89,75.1
119786,4,6.84,47.3
119793,4,6.96,44.0
119794,4,5.13,78.4
119811,4,6.85,74.8
119812,4,5.26,53.1
119813,4,4.9,74.6
119814,4,4.64,42.2
119815,4,7.46,47.8
119816,4,3.22,75.1
119817,4,9.04,45.2
119818,4,4.42,77.6
119819,4,5.05,42.1
119820,4,6.3,73.9
119821,4,3.57,77.8
119822,4,5.11,44.6
119823,4,1.51,77.4
119824,4,13.46,52.9
119825,4,6.45,45.2
119826,4,6.0,75.6
119827,4,6.21,42.6
119828,4,4.47,75.7
119829,4,2.27,75.4
119830,4,6.17,47.4
119837,4,4.4,78.6
119838,4,6.44,44.3
119855,4,9.3,74.8
119856,4,4.72,53.0
119857,4,4.39,75.2
119858,4,4.83,42.8
119859,4,4.16,75.6
119860,4,8.6,48.7
119861,4,9.23,45.5
119862,4,6.67,77.4
119863,4,8.44,74.8
119864,4,4.46,44.4
119865,4,3.52,78.6
119866,4,5.16,45.7
119867,4,2.46,78.0
119868,4,14.8,54.5
119869,4,6.13,76.5
119870,4,5.39,46.8
119871,4,6.04,76.5
119872,4,8.67,44.1
119873,4,6.37,48.6
119874,4,4.37,76.1
119881,4,5.77,79.0
119882,4,5.82,46.6
119899,4,5.66,53.5
119900,4,8.3,74.6
119901,4,4.2,74.4
119902,4,3.23,43.4
119903,4,7.5,75.2
119904,4,6.31,48.8
119905,4,12.39,46.3
119906,4,5.78,77.2
119907,4,10.57,74.3
119908,4,2.82,45.0
119909,4,3.23,47.8
119910,4,2.19,77.8
119911,4,3.94,77.3
119912,4,12.56,56.3
119913,4,4.85,76.3
119914,4,6.16,48.1
119915,4,10.22,46.2
119916,4,5.71,75.5
119917,4,2.77,74.3
119918,4,7.65,48.8
119925,4,3.36,79.3
119926,4,4.99,48.0
119943,1,9.72,75.6
119944,1,6.01,55.5
119945,1,3.95,76.1
119946,1,3.53,44.4
119947,1,5.86,49.8
119948,1,5.14,77.5
119949,1,10.36,47.3
119950,1,3.98,78.8
119951,1,11.96,74.9
119952,1,3.5,45.3
119953,1,3.52,78.6
119954,1,2.65,48.1
119955,1,3.08,78.5
119956,1,9.65,55.6
119957,1,5.22,77.5
119958,1,8.27,47.9
119959,1,9.28,46.4
119960,1,5.46,77.5
119961,1,2.03,76.8
119962,1,7.25,49.9
119969,1,5.21,48.1
119970,1,4.78,80.9
119987,3,13.13,76.3
119988,3,4.62,55.8
119989,3,4.86,76.6
119990,3,4.45,44.9
119991,3,4.62,78.1
119992,3,6.37,50.3
119993,3,2.9,80.0
119994,3,11.05,48.1
119995,3,3.04,45.3
119996,3,11.59,75.6
119997,3,5.07,79.3
119998,3,3.3,49.0
119999,3,2.29,79.3
120000,3,9.11,55.6
120001,3,5.17,78.0
120002,3,8.18,49.1
120003,3,7.92,46.5
120004,3,6.23,78.4
120005,3,8.78,50.9
120006,3,1.49,78.5
120013,3,2.07,82.1
120014,3,5.68,48.2
120031,11,2.56,64.4
120032,11,10.71,80.4
120033,11,7.65,80.6
120034,11,2.04,54.2
120035,11,5.74,61.6
120036,11,9.31,82.1
120037,11,6.48,81.3
120038,11,9.6,59.1
120039,11,2.7,58.0
120040,11,14.23,79.1
120041,11,8.68,81.5
120042,11,3.07,63.1
120043,11,4.33,81.2
120044,11,1.86,67.1
120045,11,4.99,79.0
120046,11,3.14,59.0
120047,11,6.17,80.8
120048,11,3.78,62.0
120049,11,4.13,58.9
120050,11,18.0,78.7
120057,11,5.69,82.3
120058,11,0.85,60.0
120075,1,9.52,80.5
120076,1,2.57,64.5
120077,1,2.11,54.8
120078,1,9.29,79.1
120079,1,5.85,82.3
120080,1,5.33,62.2
120081,1,7.78,59.2
120082,1,6.88,81.2
120083,1,1.85,58.7
120084,1,14.15,79.0
120085,1,3.14,62.2
120086,1,6.18,81.7
120087,1,4.98,81.7
120088,1,1.28,67.7
120089,1,2.71,59.3
120090,1,5.16,79.6
120091,1,3.22,61.6
120092,1,5.15,80.6
120093,1,3.89,59.2
120094,1,21.36,78.8
120101,1,4.86,81.7
120102,1,1.82,60.3
120119,3,9.93,79.7
120120,3,2.16,62.6
120121,3,8.24,79.9
120122,3,2.84,51.6
120123,3,6.03,80.6
120124,3,4.08,58.6
120125,3,6.03,80.4
120126,3,8.96,56.3
120127,3,10.37,78.3
120128,3,2.72,55.6
120129,3,4.14,81.5
120130,3,3.13,60.5
120131,3,1.37,65.6
120132,3,5.74,81.4
120133,3,5.37,79.6
120134,3,3.29,57.8
120135,3,2.63,59.4
120136,3,8.0,80.1
120137,3,21.62,77.6
120138,3,3.33,57.5
120145,3,1.79,58.0
120146,3,4.36,82.4
120163,6,10.55,79.9
120164,6,3.35,63.8
120165,6,4.05,51.9
120166,6,6.76,79.6
120167,6,6.03,81.0
120168,6,5.89,56.6
120169,6,12.19,55.0
120170,6,6.21,80.6
120171,6,17.5,78.0
120172,6,3.22,53.3
120173,6,5.87,80.7
120174,6,8.44,57.5
120175,6,3.75,80.2
120176,6,9.34,62.2
120177,6,5.24,56.2
120178,6,4.98,79.4
120179,6,5.07,54.2
120180,6,7.24,80.5
120181,6,10.67,79.0
120182,6,4.22,56.1
120189,6,3.82,55.6
120190,6,2.99,83.6
120207,2,2.84,66.2
120208,2,6.0,80.7
120209,2,6.22,80.2
120210,2,0.85,56.5
120211,2,4.54,64.1
120212,2,8.64,82.2
120213,2,6.3,80.9
120214,2,7.16,61.2
120215,2,1.27,61.3
120216,2,11.68,79.9
120217,2,5.92,81.8
120218,2,1.51,64.9
120219,2,5.21,81.6
120220,2,1.05,69.5
120221,2,5.32,79.5
120222,2,2.38,61.6
120223,2,2.84,64.1
120224,2,5.87,80.4
120225,2,12.63,78.8
120226,2,3.29,61.4
120233,2,5.32,81.0
120234,2,3.1,62.9
120251,3,7.49,79.5
120252,3,2.17,61.6
120253,3,3.53,50.6
120254,3,5.05,79.2
120255,3,3.68,57.1
120256,3,5.06,81.1
120257,3,13.53,55.4
120258,3,5.54,81.0
120259,3,11.16,77.7
120260,3,2.51,54.2
120261,3,7.44,81.1
120262,3,6.19,59.0
120263,3,4.71,63.5
120264,3,5.66,80.8
120265,3,7.75,56.0
120266,3,3.36,79.9
120267,3,6.33,80.6
120268,3,4.5,57.3
120269,3,6.57,78.1
120270,3,3.55,55.5
120277,3,2.74,83.5
120278,3,3.55,55.6
120295,8,7.75,81.1
120296,8,0.86,70.6
120297,8,6.37,81.8
120298,8,2.37,64.0
120299,8,8.0,82.3
120300,8,2.6,69.0
120301,8,1.79,67.6
120302,8,7.51,82.2
120303,8,1.24,68.3
120304,8,13.56,81.8
120305,8,1.3,72.6
120306,8,11.68,82.4
120307,8,8.04,82.1
120308,8,3.59,74.1
120309,8,6.3,80.3
120310,8,0.91,67.1
120311,8,9.97,82.2
120312,8,0.39,71.4
120313,8,7.78,80.6
120314,8,2.17,67.4
120321,8,0.53,68.3
120322,8,8.07,81.4
120339,2,7.41,81.5
120340,2,1.79,67.6
120341,2,1.01,57.6
120342,2,7.42,81.6
120343,2,8.37,82.6
120344,2,4.46,64.8
120345,2,6.41,62.1
120346,2,6.35,81.6
120347,2,0.92,63.4
120348,2,12.55,80.8
120349,2,5.66,82.5
120350,2,0.78,66.6
120351,2,6.45,82.0
120352,2,0.7,70.6
120353,2,5.62,80.2
120354,2,2.22,62.3
120355,2,11.34,80.8
120356,2,1.0,65.5
120357,2,1.79,62.6
120358,2,13.71,78.8
120365,2,0.55,63.4
120366,2,4.1,81.5
120383,7,2.11,68.8
120384,7,7.05,81.8
120385,7,8.25,81.9
120386,7,0.99,59.1
120387,7,9.57,82.7
120388,7,4.69,66.2
120389,7,8.77,81.8
120390,7,5.92,63.4
120391,7,0.5,64.5
120392,7,10.92,81.0
120393,7,1.05,68.2
120394,7,7.22,82.7
120395,7,0.61,72.0
120396,7,7.44,82.2
120397,7,1.79,64.2
120398,7,5.59,80.6
120399,7,11.23,80.9
120400,7,0.64,67.0
120401,7,1.54,63.9
120402,7,11.48,79.2
120409,7,0.72,65.2
120410,7,7.16,81.7
120427,7,6.74,81.6
120428,7,2.5,68.7
120429,7,7.36,81.8
120430,7,0.81,58.9
120431,7,9.84,82.5
120432,7,4.33,65.6
120433,7,7.66,81.6
120434,7,6.17,62.9
120435,7,0.53,64.1
120436,7,9.66,80.8
120437,7,7.1,82.6
120438,7,0.67,67.7
120439,7,0.47,71.6
120440,7,6.37,82.0
120441,7,5.57,80.4
120442,7,2.0,63.7
120443,7,0.75,66.6
120444,7,11.57,80.8
120445,7,1.56,63.3
120446,7,10.83,79.2
120453,7,7.6,81.7
120454,7,0.68,65.0
120471,3,11.11,80.1
120472,3,1.84,63.2
120473,3,7.22,80.5
120474,3,2.95,52.5
120475,3,9.56,81.4
120476,3,4.11,58.8
120477,3,10.58,57.3
120478,3,6.06,81.2
120479,3,2.52,57.5
120480,3,11.23,79.3
120481,3,7.33,81.4
120482,3,2.79,61.0
120483,3,5.04,81.1
120484,3,2.44,64.9
120485,3,5.69,80.5
120486,3,3.5,57.3
120487,3,6.65,80.4
120488,3,3.5,59.1
120489,3,2.97,57.3
120490,3,19.09,78.2
120497,3,2.43,57.5
120498,3,2.99,82.9
120515,15,3.88,46.0
120516,15,4.86,74.4
120517,15,2.32,36.6
120518,15,4.78,73.4
120519,15,4.73,41.0
120520,15,9.16,72.4
120521,15,7.52,76.0
120522,15,5.16,40.2
120523,15,3.78,72.7
120524,15,2.41,33.6
120525,15,4.82,75.3
120526,15,4.71,35.3
120527,15,7.64,74.2
120528,15,6.11,46.7
120529,15,2.2,75.6
120530,15,3.97,37.8
120531,15,7.03,72.9
120532,15,5.99,35.3
120533,15,1.39,73.4
120534,15,6.19,41.4
120541,15,5.76,40.3
120542,15,5.92,74.3
120559,5,4.9,45.5
120560,5,4.51,72.4
120561,5,3.56,72.2
120562,5,2.08,36.1
120563,5,9.8,70.8
120564,5,4.51,39.8
120565,5,8.46,75.0
120566,5,4.98,39.3
120567,5,2.04,33.8
120568,5,2.96,72.0
120569,5,4.59,34.8
120570,5,4.36,75.1
120571,5,9.7,73.4
120572,5,6.26,46.7
120573,5,3.89,38.1
120574,5,3.03,74.4
120575,5,7.36,72.7
120576,5,5.98,34.4
120577,5,1.25,73.0
120578,5,4.75,42.1
120585,5,5.88,74.1
120586,5,5.85,40.1
